frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"12.04581","-0.147","1.704","-3.492","-0.15","-0.12","0.981","-0.083","1.705","-3.477","-0.166","-0.124","0.978","False","no object","(0, 0, 0)","1"
"12.05943","-0.146","1.704","-3.491","-0.153","-0.119","0.981","-0.083","1.705","-3.477","-0.174","-0.126","0.977","False","no object","(0, 0, 0)","1"
"12.07379","-0.145","1.704","-3.491","-0.146","-0.123","0.982","-0.082","1.705","-3.477","-0.164","-0.126","0.978","False","no object","(0, 0, 0)","1"
"12.08882","-0.144","1.704","-3.491","-0.134","-0.126","0.983","-0.081","1.705","-3.477","-0.153","-0.128","0.98","False","no object","(0, 0, 0)","1"
"12.10293","-0.144","1.704","-3.49","0.205","-0.09","0.975","-0.08","1.705","-3.477","0.105","-0.122","0.987","False","no object","(0, 0, 0)","1"
"12.11785","-0.143","1.704","-3.49","0.242","-0.092","0.966","-0.079","1.705","-3.477","0.257","-0.097","0.961","False","no object","(0, 0, 0)","1"
"12.13263","-0.142","1.704","-3.489","0.246","-0.099","0.964","-0.078","1.705","-3.477","0.26","-0.098","0.961","False","no object","(0, 0, 0)","1"
"12.14723","-0.141","1.704","-3.489","0.242","-0.102","0.965","-0.077","1.705","-3.478","0.252","-0.097","0.963","False","no object","(0, 0, 0)","1"
"12.15998","-0.14","1.704","-3.488","0.242","-0.099","0.965","-0.076","1.705","-3.478","0.244","-0.098","0.965","False","no object","(0, 0, 0)","1"
"12.17492","-0.14","1.704","-3.488","0.249","-0.101","0.963","-0.076","1.704","-3.478","0.243","-0.1","0.965","False","no object","(0, 0, 0)","1"
"12.18908","-0.139","1.704","-3.487","0.243","-0.102","0.965","-0.075","1.704","-3.478","0.247","-0.105","0.963","False","no object","(0, 0, 0)","1"
"12.20285","-0.138","1.704","-3.487","0.246","-0.104","0.964","-0.074","1.704","-3.478","0.24","-0.106","0.965","False","no object","(0, 0, 0)","1"
"12.21819","-0.137","1.704","-3.486","0.236","-0.103","0.966","-0.073","1.704","-3.478","0.225","-0.107","0.968","False","no object","(0, 0, 0)","1"
"12.23257","-0.136","1.704","-3.485","0.223","-0.107","0.969","-0.071","1.704","-3.478","0.219","-0.107","0.97","False","no object","(0, 0, 0)","1"
"12.24587","-0.135","1.704","-3.485","0.213","-0.106","0.971","-0.071","1.704","-3.478","0.205","-0.111","0.972","False","no object","(0, 0, 0)","1"
"12.26013","-0.135","1.704","-3.484","0.215","-0.11","0.97","-0.07","1.704","-3.478","0.204","-0.113","0.972","False","no object","(0, 0, 0)","1"
"12.27437","-0.133","1.704","-3.483","0.204","-0.114","0.972","-0.069","1.703","-3.478","0.195","-0.112","0.974","False","no object","(0, 0, 0)","1"
"12.28871","-0.133","1.704","-3.483","0.197","-0.116","0.974","-0.068","1.703","-3.478","0.185","-0.115","0.976","False","no object","(0, 0, 0)","1"
"12.3027","-0.132","1.703","-3.482","0.189","-0.117","0.975","-0.067","1.703","-3.478","0.177","-0.114","0.978","False","no object","(0, 0, 0)","1"
"12.31814","-0.131","1.703","-3.482","0.189","-0.119","0.975","-0.066","1.703","-3.478","0.178","-0.116","0.977","False","no object","(0, 0, 0)","1"
"12.33221","-0.13","1.703","-3.481","0.181","-0.123","0.976","-0.065","1.703","-3.478","0.172","-0.115","0.978","False","no object","(0, 0, 0)","1"
"12.34606","-0.129","1.703","-3.481","0.177","-0.125","0.976","-0.064","1.703","-3.477","0.159","-0.121","0.98","False","no object","(0, 0, 0)","1"
"12.36197","-0.128","1.703","-3.48","0.173","-0.129","0.977","-0.063","1.702","-3.477","0.156","-0.124","0.98","False","no object","(0, 0, 0)","1"
"12.37485","-0.127","1.703","-3.48","0.169","-0.132","0.977","-0.062","1.702","-3.477","0.15","-0.122","0.981","False","no object","(0, 0, 0)","1"
"12.3887","-0.126","1.703","-3.479","0.166","-0.132","0.977","-0.061","1.702","-3.476","0.144","-0.12","0.982","False","no object","(0, 0, 0)","1"
